SOURCE FILE NAME: F:\chenzhicheng\E43-4-u10\E43-4-u10-123(3).DTA
DATE: Monday, October 12, 2015
TIME: 20:02:27
SAMPLE INTERVAL (Seconds):   0.0000001000
SIGNAL UNITS: volts
TIME UNITS: Seconds
DATA TYPE: WAVEFORM
NUMBER OF DATA POINTS PER WAVEFORM: 1024
CHANNEL NUMBER: 1
HIT NUMBER: 86
TIME OF TEST:      970.9936523438

-0.00025600, -0.00030518
-0.00025590, -0.00030518
-0.00025580,  0.00000000
-0.00025570,  0.00000000
-0.00025560,  0.00030518
-0.00025550,  0.00030518
-0.00025540,  0.00030518
-0.00025530,  0.00030518
-0.00025520,  0.00061035
-0.00025510,  0.00091553
-0.00025500,  0.00091553
-0.00025490,  0.00091553
-0.00025480,  0.00061035
-0.00025470,  0.00091553
-0.00025460,  0.00122070
-0.00025450,  0.00091553
-0.00025440,  0.00061035
-0.00025430,  0.00091553
-0.00025420,  0.00091553
-0.00025410,  0.00091553
-0.00025400,  0.00091553
-0.00025390,  0.00061035
-0.00025380,  0.00061035
-0.00025370,  0.00030518
-0.00025360,  0.00000000
-0.00025350,  0.00000000
-0.00025340, -0.00030518
-0.00025330, -0.00030518
-0.00025320, -0.00030518
-0.00025310, -0.00030518
-0.00025300, -0.00030518
-0.00025290, -0.00061035
-0.00025280, -0.00061035
-0.00025270, -0.00061035
-0.00025260, -0.00061035
-0.00025250, -0.00091553
-0.00025240, -0.00091553
-0.00025230, -0.00091553
-0.00025220, -0.00091553
-0.00025210, -0.00091553
-0.00025200, -0.00122070
-0.00025190, -0.00091553
-0.00025180, -0.00091553
-0.00025170, -0.00091553
-0.00025160, -0.00091553
-0.00025150, -0.00091553
-0.00025140, -0.00061035
-0.00025130, -0.00061035
-0.00025120, -0.00061035
-0.00025110, -0.00030518
-0.00025100, -0.00030518
-0.00025090, -0.00030518
-0.00025080, -0.00030518
-0.00025070, -0.00030518
-0.00025060,  0.00000000
-0.00025050,  0.00000000
-0.00025040,  0.00030518
-0.00025030,  0.00030518
-0.00025020,  0.00030518
-0.00025010,  0.00030518
-0.00025000,  0.00061035
-0.00024990,  0.00061035
-0.00024980,  0.00122070
-0.00024970,  0.00091553
-0.00024960,  0.00091553
-0.00024950,  0.00091553
-0.00024940,  0.00122070
-0.00024930,  0.00122070
-0.00024920,  0.00152588
-0.00024910,  0.00152588
-0.00024900,  0.00152588
-0.00024890,  0.00152588
-0.00024880,  0.00152588
-0.00024870,  0.00152588
-0.00024860,  0.00152588
-0.00024850,  0.00152588
-0.00024840,  0.00152588
-0.00024830,  0.00152588
-0.00024820,  0.00122070
-0.00024810,  0.00122070
-0.00024800,  0.00122070
-0.00024790,  0.00122070
-0.00024780,  0.00122070
-0.00024770,  0.00091553
-0.00024760,  0.00061035
-0.00024750,  0.00061035
-0.00024740,  0.00030518
-0.00024730,  0.00030518
-0.00024720,  0.00030518
-0.00024710,  0.00000000
-0.00024700, -0.00030518
-0.00024690, -0.00030518
-0.00024680, -0.00030518
-0.00024670, -0.00030518
-0.00024660, -0.00030518
-0.00024650, -0.00061035
-0.00024640, -0.00030518
-0.00024630,  0.00000000
-0.00024620, -0.00030518
-0.00024610, -0.00061035
-0.00024600, -0.00061035
-0.00024590, -0.00030518
-0.00024580,  0.00000000
-0.00024570,  0.00000000
-0.00024560,  0.00000000
-0.00024550,  0.00000000
-0.00024540,  0.00000000
-0.00024530,  0.00000000
-0.00024520,  0.00000000
-0.00024510,  0.00000000
-0.00024500,  0.00030518
-0.00024490,  0.00030518
-0.00024480,  0.00000000
-0.00024470, -0.00030518
-0.00024460, -0.00030518
-0.00024450, -0.00030518
-0.00024440,  0.00000000
-0.00024430, -0.00030518
-0.00024420, -0.00091553
-0.00024410, -0.00091553
-0.00024400, -0.00091553
-0.00024390, -0.00091553
-0.00024380, -0.00152588
-0.00024370, -0.00152588
-0.00024360, -0.00152588
-0.00024350, -0.00152588
-0.00024340, -0.00183105
-0.00024330, -0.00213623
-0.00024320, -0.00213623
-0.00024310, -0.00213623
-0.00024300, -0.00183105
-0.00024290, -0.00244141
-0.00024280, -0.00274658
-0.00024270, -0.00274658
-0.00024260, -0.00244141
-0.00024250, -0.00274658
-0.00024240, -0.00274658
-0.00024230, -0.00305176
-0.00024220, -0.00305176
-0.00024210, -0.00274658
-0.00024200, -0.00274658
-0.00024190, -0.00274658
-0.00024180, -0.00274658
-0.00024170, -0.00274658
-0.00024160, -0.00274658
-0.00024150, -0.00244141
-0.00024140, -0.00213623
-0.00024130, -0.00183105
-0.00024120, -0.00152588
-0.00024110, -0.00122070
-0.00024100, -0.00122070
-0.00024090, -0.00091553
-0.00024080, -0.00061035
-0.00024070, -0.00030518
-0.00024060,  0.00030518
-0.00024050,  0.00030518
-0.00024040,  0.00061035
-0.00024030,  0.00061035
-0.00024020,  0.00122070
-0.00024010,  0.00152588
-0.00024000,  0.00152588
-0.00023990,  0.00183105
-0.00023980,  0.00183105
-0.00023970,  0.00213623
-0.00023960,  0.00213623
-0.00023950,  0.00213623
-0.00023940,  0.00213623
-0.00023930,  0.00213623
-0.00023920,  0.00213623
-0.00023910,  0.00213623
-0.00023900,  0.00213623
-0.00023890,  0.00213623
-0.00023880,  0.00183105
-0.00023870,  0.00213623
-0.00023860,  0.00183105
-0.00023850,  0.00152588
-0.00023840,  0.00183105
-0.00023830,  0.00183105
-0.00023820,  0.00183105
-0.00023810,  0.00183105
-0.00023800,  0.00213623
-0.00023790,  0.00213623
-0.00023780,  0.00213623
-0.00023770,  0.00244141
-0.00023760,  0.00244141
-0.00023750,  0.00244141
-0.00023740,  0.00274658
-0.00023730,  0.00274658
-0.00023720,  0.00274658
-0.00023710,  0.00274658
-0.00023700,  0.00274658
-0.00023690,  0.00305176
-0.00023680,  0.00335693
-0.00023670,  0.00305176
-0.00023660,  0.00305176
-0.00023650,  0.00305176
-0.00023640,  0.00274658
-0.00023630,  0.00274658
-0.00023620,  0.00244141
-0.00023610,  0.00213623
-0.00023600,  0.00213623
-0.00023590,  0.00183105
-0.00023580,  0.00183105
-0.00023570,  0.00122070
-0.00023560,  0.00091553
-0.00023550,  0.00091553
-0.00023540,  0.00030518
-0.00023530, -0.00030518
-0.00023520, -0.00061035
-0.00023510, -0.00061035
-0.00023500, -0.00061035
-0.00023490, -0.00152588
-0.00023480, -0.00213623
-0.00023470, -0.00213623
-0.00023460, -0.00213623
-0.00023450, -0.00244141
-0.00023440, -0.00274658
-0.00023430, -0.00274658
-0.00023420, -0.00274658
-0.00023410, -0.00274658
-0.00023400, -0.00274658
-0.00023390, -0.00305176
-0.00023380, -0.00274658
-0.00023370, -0.00274658
-0.00023360, -0.00244141
-0.00023350, -0.00244141
-0.00023340, -0.00244141
-0.00023330, -0.00244141
-0.00023320, -0.00213623
-0.00023310, -0.00213623
-0.00023300, -0.00213623
